Ana_Deger_Kodu,Ana_Deger_Adi,Ana_Deger_Aciklamasi,Alt_Deger_Kodu,Alt_Deger_Adi,Davranis_Gostergesi_Kodu,Davranis_Gostergesi_Aciklamasi,Ogretim_Yontemleri
D18,TEMİZLİK,"Kişisel temizlik ve bakıma dikkat ederek kendisine ve topluma saygı duymayı, yaşadığı ortamın ve çevrenin temizliğine önem vererek toplumdaki genel yaşam kalitesine ve sürdürülebilirliğe katkıda bulunmayı kapsar.",D18.2,Yaşadığı ortamın temizliğine dikkat etmek,D18.2.2,Ortam temizliğinin yetersiz olmasının yol açabileceği sorunları bilir.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D18,TEMİZLİK,"Kişisel temizlik ve bakıma dikkat ederek kendisine ve topluma saygı duymayı, yaşadığı ortamın ve çevrenin temizliğine önem vererek toplumdaki genel yaşam kalitesine ve sürdürülebilirliğe katkıda bulunmayı kapsar.",D18.2,Yaşadığı ortamın temizliğine dikkat etmek,D18.2.3,Ev sınıf okul bahçesi gibi ortak alanların temizliğinde görev alır.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D18,TEMİZLİK,"Kişisel temizlik ve bakıma dikkat ederek kendisine ve topluma saygı duymayı, yaşadığı ortamın ve çevrenin temizliğine önem vererek toplumdaki genel yaşam kalitesine ve sürdürülebilirliğe katkıda bulunmayı kapsar.",D18.3,Çevresel temizliğe ve sürdürülebilirliğe önem vermek,D18.3.1,Çevre kirliliğinin kaynaklarını nedenlerini ve sonuçlarını bilir.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D18,TEMİZLİK,"Kişisel temizlik ve bakıma dikkat ederek kendisine ve topluma saygı duymayı, yaşadığı ortamın ve çevrenin temizliğine önem vererek toplumdaki genel yaşam kalitesine ve sürdürülebilirliğe katkıda bulunmayı kapsar.",D18.3,Çevresel temizliğe ve sürdürülebilirliğe önem vermek,D18.3.2,Doğal kaynakları temiz tutar.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D18,TEMİZLİK,"Kişisel temizlik ve bakıma dikkat ederek kendisine ve topluma saygı duymayı, yaşadığı ortamın ve çevrenin temizliğine önem vererek toplumdaki genel yaşam kalitesine ve sürdürülebilirliğe katkıda bulunmayı kapsar.",D18.3,Çevresel temizliğe ve sürdürülebilirliğe önem vermek,D18.3.3,Ekosistemi korumak için etkili atık yönetiminin önemini fark eder.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D18,TEMİZLİK,"Kişisel temizlik ve bakıma dikkat ederek kendisine ve topluma saygı duymayı, yaşadığı ortamın ve çevrenin temizliğine önem vererek toplumdaki genel yaşam kalitesine ve sürdürülebilirliğe katkıda bulunmayı kapsar.",D18.3,Çevresel temizliğe ve sürdürülebilirliğe önem vermek,D18.3.4,Temiz enerji kaynaklarının çevre ve toplum sağlığı için önemini fark eder.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D18,TEMİZLİK,"Kişisel temizlik ve bakıma dikkat ederek kendisine ve topluma saygı duymayı, yaşadığı ortamın ve çevrenin temizliğine önem vererek toplumdaki genel yaşam kalitesine ve sürdürülebilirliğe katkıda bulunmayı kapsar.",D18.3,Çevresel temizliğe ve sürdürülebilirliğe önem vermek,D18.3.5,Davranışlarının çevre temizliği üzerindeki etkilerini fark eder.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D18,TEMİZLİK,"Kişisel temizlik ve bakıma dikkat ederek kendisine ve topluma saygı duymayı, yaşadığı ortamın ve çevrenin temizliğine önem vererek toplumdaki genel yaşam kalitesine ve sürdürülebilirliğe katkıda bulunmayı kapsar.",D18.3,Çevresel temizliğe ve sürdürülebilirliğe önem vermek,D18.3.6,Çevre temizliği ve atık yönetimi konusunda örnek davranışlar sergiler.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D18,TEMİZLİK,"Kişisel temizlik ve bakıma dikkat ederek kendisine ve topluma saygı duymayı, yaşadığı ortamın ve çevrenin temizliğine önem vererek toplumdaki genel yaşam kalitesine ve sürdürülebilirliğe katkıda bulunmayı kapsar.",D18.3,Çevresel temizliğe ve sürdürülebilirliğe önem vermek,D18.3.7,Gelecek nesillere temiz bir çevre bırakmak için çaba gösterir.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D19,VATANSEVERLİK,"Millî, manevi, insani, kültürel değerleri ve ülke varlıklarını korumayı, sevmeyi ve onlara saygı duymayı; bağımsızlığa önem vermeyi, ülkesi için sorumluluk almayı kapsar.",D19.1,Millî bilinç sahibi olmak,D19.1.1,Türk bayrağındaki renk ve sembolleri açıklar.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D19,VATANSEVERLİK,"Millî, manevi, insani, kültürel değerleri ve ülke varlıklarını korumayı, sevmeyi ve onlara saygı duymayı; bağımsızlığa önem vermeyi, ülkesi için sorumluluk almayı kapsar.",D19.1,Millî bilinç sahibi olmak,D19.1.2,Türk bayrağına ve İstiklal Marşına saygı gösterir.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D19,VATANSEVERLİK,"Millî, manevi, insani, kültürel değerleri ve ülke varlıklarını korumayı, sevmeyi ve onlara saygı duymayı; bağımsızlığa önem vermeyi, ülkesi için sorumluluk almayı kapsar.",D19.1,Millî bilinç sahibi olmak,D19.1.3,Konuşmasında yabancı kelimeler kullanmaktan kaçınır.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D19,VATANSEVERLİK,"Millî, manevi, insani, kültürel değerleri ve ülke varlıklarını korumayı, sevmeyi ve onlara saygı duymayı; bağımsızlığa önem vermeyi, ülkesi için sorumluluk almayı kapsar.",D19.1,Millî bilinç sahibi olmak,D19.1.4,Vatanını sevmenin işini en iyi şekilde yapmayı gerektirdiğini bilir.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D19,VATANSEVERLİK,"Millî, manevi, insani, kültürel değerleri ve ülke varlıklarını korumayı, sevmeyi ve onlara saygı duymayı; bağımsızlığa önem vermeyi, ülkesi için sorumluluk almayı kapsar.",D19.1,Millî bilinç sahibi olmak,D19.1.5,Türk kültürünün devamlılığı için çaba gösterir.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D19,VATANSEVERLİK,"Millî, manevi, insani, kültürel değerleri ve ülke varlıklarını korumayı, sevmeyi ve onlara saygı duymayı; bağımsızlığa önem vermeyi, ülkesi için sorumluluk almayı kapsar.",D19.2,Millî kimliğini tanımak,D19.2.1,Millî bayramların ve anma günlerinin önemini fark eder.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D19,VATANSEVERLİK,"Millî, manevi, insani, kültürel değerleri ve ülke varlıklarını korumayı, sevmeyi ve onlara saygı duymayı; bağımsızlığa önem vermeyi, ülkesi için sorumluluk almayı kapsar.",D19.2,Millî kimliğini tanımak,D19.2.2,Millî ve dinî bayramları coşkuyla kutlar.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D19,VATANSEVERLİK,"Millî, manevi, insani, kültürel değerleri ve ülke varlıklarını korumayı, sevmeyi ve onlara saygı duymayı; bağımsızlığa önem vermeyi, ülkesi için sorumluluk almayı kapsar.",D19.2,Millî kimliğini tanımak,D19.2.3,Şehit ve gazilere saygı gösterir.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D19,VATANSEVERLİK,"Millî, manevi, insani, kültürel değerleri ve ülke varlıklarını korumayı, sevmeyi ve onlara saygı duymayı; bağımsızlığa önem vermeyi, ülkesi için sorumluluk almayı kapsar.",D19.2,Millî kimliğini tanımak,D19.2.4,Atalarının başarılarını takdir eder.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D19,VATANSEVERLİK,"Millî, manevi, insani, kültürel değerleri ve ülke varlıklarını korumayı, sevmeyi ve onlara saygı duymayı; bağımsızlığa önem vermeyi, ülkesi için sorumluluk almayı kapsar.",D19.2,Millî kimliğini tanımak,D19.2.5,Bilim sanat spor ve kültür alanında ülkesini temsil edenleri takdir eder.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D19,VATANSEVERLİK,"Millî, manevi, insani, kültürel değerleri ve ülke varlıklarını korumayı, sevmeyi ve onlara saygı duymayı; bağımsızlığa önem vermeyi, ülkesi için sorumluluk almayı kapsar.",D19.3,Ülke varlıklarına sahip çıkmak,D19.3.1,Ülkesinin ekonomik değerlerini bilir ve korur.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D19,VATANSEVERLİK,"Millî, manevi, insani, kültürel değerleri ve ülke varlıklarını korumayı, sevmeyi ve onlara saygı duymayı; bağımsızlığa önem vermeyi, ülkesi için sorumluluk almayı kapsar.",D19.3,Ülke varlıklarına sahip çıkmak,D19.3.2,Koruma alanları müzeler el işleri yemekler gibi somut ve ninniler türküler bilmeceler destanlar gibi somut olmayan kültürel mirasını tanır.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D19,VATANSEVERLİK,"Millî, manevi, insani, kültürel değerleri ve ülke varlıklarını korumayı, sevmeyi ve onlara saygı duymayı; bağımsızlığa önem vermeyi, ülkesi için sorumluluk almayı kapsar.",D19.3,Ülke varlıklarına sahip çıkmak,D19.3.3,Ülkesinin göl dağ canlı türleri endemik bitki örtüsü gibi doğal güzelliklerini bilir.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D19,VATANSEVERLİK,"Millî, manevi, insani, kültürel değerleri ve ülke varlıklarını korumayı, sevmeyi ve onlara saygı duymayı; bağımsızlığa önem vermeyi, ülkesi için sorumluluk almayı kapsar.",D19.4,Bağımsızlığı korumak,D19.4.1,Ülke kaynaklarını sürdürülebilir bir şekilde kullanmanın gerekliliğini fark eder.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D19,VATANSEVERLİK,"Millî, manevi, insani, kültürel değerleri ve ülke varlıklarını korumayı, sevmeyi ve onlara saygı duymayı; bağımsızlığa önem vermeyi, ülkesi için sorumluluk almayı kapsar.",D19.4,Bağımsızlığı korumak,D19.4.2,Yerli ve millî ürünlerin önemini fark eder.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D20,YARDIMSEVERLİK,"İnsanlara ve canlılara duyarlı olmayı, onları sevmeyi, onlara merhamet etmeyi, cömertliği, dayanışmayı, fedakârlık yapmayı, iyiliksever olmayı kapsar.",D20.1,Cömert olmak,D20.1.1,İmkânları ölçüsünde maddi varlıklarını ihtiyaç sahipleriyle paylaşması gerektiğini bilir.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D20,YARDIMSEVERLİK,"İnsanlara ve canlılara duyarlı olmayı, onları sevmeyi, onlara merhamet etmeyi, cömertliği, dayanışmayı, fedakârlık yapmayı, iyiliksever olmayı kapsar.",D20.1,Cömert olmak,D20.1.2,İnsanlara yardım etmekten mutluluk duyar.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D20,YARDIMSEVERLİK,"İnsanlara ve canlılara duyarlı olmayı, onları sevmeyi, onlara merhamet etmeyi, cömertliği, dayanışmayı, fedakârlık yapmayı, iyiliksever olmayı kapsar.",D20.2,Dayanışma ve fedakârlık göstermek,D20.2.1,İmkânları kullanırken ihtiyaç sahiplerine öncelik verir.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D20,YARDIMSEVERLİK,"İnsanlara ve canlılara duyarlı olmayı, onları sevmeyi, onlara merhamet etmeyi, cömertliği, dayanışmayı, fedakârlık yapmayı, iyiliksever olmayı kapsar.",D20.2,Dayanışma ve fedakârlık göstermek,D20.2.2,Yardıma muhtaç insanların duygularını anlamaya çalışır.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D20,YARDIMSEVERLİK,"İnsanlara ve canlılara duyarlı olmayı, onları sevmeyi, onlara merhamet etmeyi, cömertliği, dayanışmayı, fedakârlık yapmayı, iyiliksever olmayı kapsar.",D20.2,Dayanışma ve fedakârlık göstermek,D20.2.3,Kendisinin de yardıma ihtiyaç duyduğu durumlara örnekler verir.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D20,YARDIMSEVERLİK,"İnsanlara ve canlılara duyarlı olmayı, onları sevmeyi, onlara merhamet etmeyi, cömertliği, dayanışmayı, fedakârlık yapmayı, iyiliksever olmayı kapsar.",D20.2,Dayanışma ve fedakârlık göstermek,D20.2.4,Hastaların yaşlıların ve özel gereksinimli bireylerin ihtiyaçlarına öncelik verir.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D20,YARDIMSEVERLİK,"İnsanlara ve canlılara duyarlı olmayı, onları sevmeyi, onlara merhamet etmeyi, cömertliği, dayanışmayı, fedakârlık yapmayı, iyiliksever olmayı kapsar.",D20.3,İyiliksever olmak,D20.3.1,İyilik yapmaya istekli olur.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
D20,YARDIMSEVERLİK,"İnsanlara ve canlılara duyarlı olmayı, onları sevmeyi, onlara merhamet etmeyi, cömertliği, dayanışmayı, fedakârlık yapmayı, iyiliksever olmayı kapsar.",D20.3,İyiliksever olmak,D20.3.2,Doğaya ve hayvanlara iyi davranır.,"Davranış değiştirme, Gözlem yoluyla öğrenme, Değer belirginleştirme, Değer analizi yaklaşımı, Ahlaki muhakeme/ikilem, Eylem öğrenme, Karakter eğitimi, Tartışma, Soru cevap, Rol oynama, Drama, Örnek olay, Gezi gözlem, İş birlikli öğrenme, Yaparak yaşayarak öğrenme, Eğitsel oyun, Görsel film yorumlama, Proje tabanlı öğrenme"
